CLAVE,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,PERIODO,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,COLI_FEC_NMP/100_mL,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,AS_TOT_mg/L,CALIDAD_AS,CD_TOT_mg/L,CALIDAD_CD,CR_TOT_mg/L,CALIDAD_CR,HG_TOT_mg/L,CALIDAD_HG,PB_TOT_mg/L,CALIDAD_PB,MN_TOT_mg/L,CALIDAD_MN,FE_TOT_mg/L,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE,salinity_index,SEMAFORO_Amarillo,SEMAFORO_Rojo,SEMAFORO_Verde,contaminant_count
DLDUR767,POZO ATOTONILCO - DURANGO,CUENCAS CENTRALES DEL NORTE,DURANGO,SAN JUAN DEL RIO,SAN JUAN DEL RIO,POZO,-104.48885,24.84292,2020,527.79,Indeseable como FAAP,858.0,Permisible para riego,632.2,Cultivos sensibles,Potable - Dulce,1.693,Alta,81.1472,Potable - Moderadamente suave,1.1,Potable - Excelente,0.673071,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"ALC,FLUO,",NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.022371354543641604,False,True,False,3
DLDUR769,POZO JOSE Ma. PATONI,CUENCAS CENTRALES DEL NORTE,DURANGO,SAN JUAN DEL RIO,SAN JUAN DEL RIO,POZO,-104.45044,24.87891,2020,310.98,Alta,598.0,Buena para riego,456.4,Excelente para riego,Potable - Dulce,12.2933,Alta,20.0,Potable - Suave,1.1,Potable - Excelente,3.902281,Potable - Excelente,0.033,No apta como FAAP,0.003,Potable - Excelente,0.0071,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,0.011603063397629593,False,True,False,3
DLDUR771,POZO NOGALES,CUENCAS CENTRALES DEL NORTE,DURANGO,CONETO DE COMONFORT,SAN JUAN DEL RIO,POZO,-104.72531,24.98567,2020,260.61,Alta,433.0,Buena para riego,417.8,Excelente para riego,Potable - Dulce,0.8818,Potable - Optima,215.7328,Potable - Dura,20.0,Buena calidad,10.391473,Potable - Buena calidad,0.057,No apta como FAAP,0.003,Potable - Excelente,0.0192,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.0786,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,0.025689427911455728,False,True,False,2
DLDUR772,POZO MELCHOR OCAMPO,PACIFICO NORTE,DURANGO,NUEVO IDEAL,VALLE DE SANTIAGUILLO,POZO,-104.85949,24.93752,2020,149.85,Media,205.0,Excelente para riego,335.2,Excelente para riego,Potable - Dulce,0.9051,Potable - Optima,96.9808,Potable - Moderadamente suave,1.1,Potable - Excelente,1.712668,Potable - Excelente,0.0135,Apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.0281,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.010809618465206998,False,False,True,0
DLDUR777,POZO FUENTE DEL LLANO,PACIFICO NORTE,DURANGO,NUEVO IDEAL,VALLE DE SANTIAGUILLO,POZO,-104.86008,24.84937,2020,194.25,Alta,320.0,Buena para riego,432.6,Excelente para riego,Potable - Dulce,0.8714,Potable - Optima,122.7104,Potable - Dura,1.1,Potable - Excelente,8.086884,Potable - Buena calidad,0.0239,Apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.4954,Puede afectar la salud,0.0561,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,0.015536475908430094,True,False,False,2
DLDUR780M1,POZO CIENEGA ESCOBAR,CUENCAS CENTRALES DEL NORTE,DURANGO,TEPEHUANES,MATALOTES-EL ORO,POZO,-105.74362,25.61184,2020,186.15,Alta,362.0,Buena para riego,376.6667,Excelente para riego,Potable - Dulce,0.3603,Baja,211.7744,Potable - Dura,1.1,Potable - Excelente,1.960603,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.02389699133621756,False,False,True,0
DLDUR781M1,POZO LAS CUESTAS,CUENCAS CENTRALES DEL NORTE,DURANGO,PEÑON BLANCO,PEÑON BLANCO,POZO,-104.01215,24.78359,2020,196.005,Alta,470.0,Buena para riego,291.8,Excelente para riego,Potable - Dulce,1.9166,Alta,159.568,Potable - Dura,1.1,Potable - Excelente,1.380659,Potable - Excelente,0.0652,No apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,0.0209050122596471,False,True,False,3
DLDUR782,POZO MIGUEL NEGRETE,PACIFICO NORTE,DURANGO,NUEVO IDEAL,VALLE DE SANTIAGUILLO,POZO,-104.98288,25.00915,2020,186.48,Alta,470.0,Buena para riego,463.6,Excelente para riego,Potable - Dulce,0.5163,Media,180.1072,Potable - Dura,1.1,Potable - Excelente,11.125745,No apta como FAAP,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,0.02340826162344668,False,True,False,2
DLDUR783,POZO NUEVO IDEAL I,PACIFICO NORTE,DURANGO,NUEVO IDEAL,VALLE DE SANTIAGUILLO,POZO,-105.05289,24.90358,2020,154.29,Alta,241.0,Excelente para riego,199.8,Excelente para riego,Potable - Dulce,2.4062,Alta,20.0,Potable - Suave,1.1,Potable - Excelente,0.65567,Potable - Excelente,0.0931,No apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,0.004138618281441776,False,True,False,3
DLDUR785,LAS MARGARITAS - DURANGO,CUENCAS CENTRALES DEL NORTE,DURANGO,SANTIAGO PAPASQUIARO,VALLE DE SANTIAGUILLO,POZO,-105.19465,25.07573,2020,168.72,Alta,222.0,Excelente para riego,247.2,Excelente para riego,Potable - Dulce,0.4202,Media,104.8976,Potable - Moderadamente suave,1.1,Potable - Excelente,0.50511,Potable - Excelente,0.0106,Apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.011454554183804255,False,False,True,0
DLDUR788,POZO CANATLAN,PACIFICO NORTE,DURANGO,CANATLAN,VALLE DE CANATLAN,POZO,-104.77643,24.53437,2020,120.99,Media,347.0,Buena para riego,213.0,Excelente para riego,Potable - Dulce,3.9907,Alta,49.8,Potable - Suave,1.1,Potable - Excelente,0.661773,Potable - Excelente,0.0502,No apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,0.008719803495662282,False,True,False,3
DLDUR789,POZO FRANCISCO I. MADERO,PACIFICO NORTE,DURANGO,PANUCO DE CORONADO,MADERO-VICTORIA,POZO,-104.32395,24.4068,2020,167.535,Alta,263.0,Buena para riego,453.8,Excelente para riego,Potable - Dulce,2.4702,Alta,96.9808,Potable - Moderadamente suave,1.1,Potable - Excelente,1.449304,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.01233442586998171,False,True,False,2
DLDUR790,POZO GUADALUPE VICTORIA,PACIFICO NORTE,DURANGO,GUADALUPE VICTORIA,MADERO-VICTORIA,POZO,-104.12454,24.45596,2020,166.44,Alta,355.0,Buena para riego,256.4,Excelente para riego,Potable - Dulce,1.5103,Alta,129.649,Potable - Dura,10.0,Buena calidad,2.862753,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0018,Potable - Excelente,0.0893,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.01606134887710836,False,True,False,2
DLDUR791,POZO CIENEGUILLA,PACIFICO NORTE,DURANGO,POANAS,VICENTE GUERRERO-POANAS,POZO,-104.04673,24.05253,2020,192.72,Alta,454.0,Buena para riego,303.4,Excelente para riego,Potable - Dulce,1.1938,Potable - Optima,141.6166,Potable - Dura,1.1,Potable - Excelente,7.556331,Potable - Buena calidad,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.019085658377889603,False,False,True,0
DLDUR792,POZO VILLA UNION 3,PACIFICO NORTE,DURANGO,POANAS,VICENTE GUERRERO-POANAS,POZO,-104.05328,23.98723,2020,406.245,Indeseable como FAAP,742.0,Buena para riego,477.2,Excelente para riego,Potable - Dulce,3.4757,Alta,243.3412,Potable - Dura,1.1,Potable - Excelente,3.962382,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0022,Potable - Excelente,0.025,Potable - Excelente,Rojo,"ALC,FLUO,",NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.03391777492518797,False,True,False,3
DLDUR823,POZO VILLA UNION,CUENCAS CENTRALES DEL NORTE,DURANGO,HIDALGO,LA ZARCA-REVOLUCION,POZO,-104.70206,25.69755,2020,298.35,Alta,624.0,Buena para riego,412.8,Excelente para riego,Potable - Dulce,0.6899,Media,283.7406,Potable - Dura,1.1,Potable - Excelente,5.535614,Potable - Buena calidad,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0016,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.03508588352525475,False,False,True,0
DLDUR824,POZO LA ESPERANZA,CUENCAS CENTRALES DEL NORTE,DURANGO,HIDALGO,LA ZARCA-REVOLUCION,POZO,-104.82782,25.86359,2020,214.37,Alta,1081.0,Permisible para riego,741.2,Cultivos sensibles,Potable - Dulce,1.288,Potable - Optima,154.7676,Potable - Dura,1.1,Potable - Excelente,0.040054,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0106,Potable - Excelente,0.104,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.03329969775465532,False,False,True,0
DLDUR829,POZO LAS DROGAS,CUENCAS CENTRALES DEL NORTE,DURANGO,EL ORO,MATALOTES-EL ORO,POZO,-105.36349,25.97,2020,410.7,Indeseable como FAAP,602.0,Buena para riego,668.4,Cultivos sensibles,Potable - Dulce,0.5241,Media,469.0704,Potable - Dura,1.1,Potable - Excelente,0.02,Potable - Excelente,0.027,No apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0845,Potable - Excelente,0.632,Sin efectos en la salud - Puede dar color al agua,Rojo,"ALC,AS,FE,",NO,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,NO,0.05202416461251333,False,True,False,4
DLDUR830,POZO PUERTO PINTO,CUENCAS CENTRALES DEL NORTE,DURANGO,EL ORO,MATALOTES-EL ORO,POZO,-105.37875,25.96688,2020,543.9,Indeseable como FAAP,1140.0,Permisible para riego,966.6,Cultivos sensibles,Potable - Dulce,2.6454,Alta,281.0464,Potable - Dura,1.1,Potable - Excelente,0.581365,Potable - Excelente,0.0334,No apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0013,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"ALC,FLUO,AS,",NO,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,0.04638016409958302,False,True,False,4
DLDUR831,POZO SAN BERNARDO,CUENCAS CENTRALES DEL NORTE,DURANGO,SAN BERNARDO,MATALOTES-EL ORO,POZO,-105.50631,25.9907,2020,154.78,Alta,338.0,Buena para riego,280.6,Excelente para riego,Potable - Dulce,4.6166,Alta,32.7393,Potable - Suave,1.1,Potable - Excelente,2.382666,Potable - Excelente,0.0376,No apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,0.007331958526286185,False,True,False,3
DLDUR832,POZO 5 DE JULIO,CUENCAS CENTRALES DEL NORTE,DURANGO,SAN BERNARDO,MATALOTES-EL ORO,POZO,-105.4951,26.0371,2020,211.46,Alta,388.0,Buena para riego,307.0,Excelente para riego,Potable - Dulce,0.7391,Potable - Optima,152.7834,Potable - Dura,1.1,Potable - Excelente,0.750463,Potable - Excelente,0.028,No apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,0.018894733975870274,False,True,False,2
DLDUR833,POZO SARDINAS,CUENCAS CENTRALES DEL NORTE,DURANGO,SAN BERNARDO,MATALOTES-EL ORO,POZO,-105.56483,26.08627,2020,203.83,Alta,416.0,Buena para riego,306.2,Excelente para riego,Potable - Dulce,1.2584,Potable - Optima,126.9888,Potable - Dura,31.0,Buena calidad,2.379769,Potable - Excelente,0.0281,No apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,0.017127027748542686,False,True,False,2
DLDUR835,POZO PUERTA DE CABRERA,CUENCAS CENTRALES DEL NORTE,DURANGO,INDE,CABRERA,POZO,-105.25206,26.05124,2020,166.855,Alta,440.0,Buena para riego,247.2,Excelente para riego,Potable - Dulce,0.7008,Potable - Optima,138.894,Potable - Dura,331.0,Aceptable,1.42116,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.0094,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0175,Potable - Excelente,0.6017,Sin efectos en la salud - Puede dar color al agua,Amarillo,"FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,0.018366305301189684,True,False,False,2
DLDUR836,POZO EJ. REVOLUCION,CUENCAS CENTRALES DEL NORTE,DURANGO,HIDALGO,REVOLUCION,POZO,-105.10002,26.20266,2020,197.795,Alta,400.0,Buena para riego,255.8,Excelente para riego,Potable - Dulce,0.3829,Baja,152.7834,Potable - Dura,1.1,Potable - Excelente,0.535294,Potable - Excelente,0.0208,Apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0029,Potable - Excelente,0.0608,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.018902877058542832,False,False,True,0
DLDUR837,POZO VILLA HIDALGO,CUENCAS CENTRALES DEL NORTE,DURANGO,HIDALGO,SAN FERMIN,POZO,-104.91611,26.25007,2020,331.5,Alta,877.0,Permisible para riego,625.8,Cultivos sensibles,Potable - Dulce,1.0355,Potable - Optima,275.8038,Potable - Dura,880.0,Aceptable,11.539281,No apta como FAAP,0.0226,Apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0231,Potable - Excelente,0.025,Potable - Excelente,Rojo,"NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,0.03980430227871246,False,True,False,2
DLDUR849,POZO LAS NIEVES,CUENCAS CENTRALES DEL NORTE,DURANGO,OCAMPO,CABRERA-OCAMPO,POZO,-105.38731,26.39792,2020,239.76,Alta,384.0,Buena para riego,371.6,Excelente para riego,Potable - Dulce,1.1935,Potable - Optima,148.44,Potable - Dura,1.1,Potable - Excelente,2.548805,Potable - Excelente,0.0122,Apta como FAAP,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.018702967951209865,False,False,True,0
DLEST5371,POZO DE PARQUE INDUSTRIAL TOLUCA 2000,LERMA SANTIAGO PACIFICO,MEXICO,TOLUCA,VALLE DE TOLUCA,POZO,-99.636214,19.265198,2020,108.87,Media,262.0,Buena para riego,204.0,Excelente para riego,Potable - Dulce,0.9572,Potable - Optima,201.31,Potable - Dura,40.0,Buena calidad,0.02,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.020476934585846346,False,False,True,0
DLEST5372,SAN ANTONIO ABAD,LERMA SANTIAGO PACIFICO,MEXICO,TOLUCA,VALLE DE TOLUCA,POZO,-99.565228,19.309457,2020,141.0,Media,513.0,Buena para riego,396.0,Excelente para riego,Potable - Dulce,0.345,Baja,163.0,Potable - Dura,1.1,Potable - Excelente,0.029,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0006,Potable - Excelente,0.005,Potable - Excelente,0.0021,Potable - Excelente,0.0259,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.02240329602964349,False,False,True,0
DLEST5373,POZO SANTA MARIA CANCHESDA,LERMA SANTIAGO PACIFICO,MEXICO,TEMASCALCINGO,IXTLAHUACA-ATLACOMULCO,POZO,-100.055556,19.853333,2020,119.0,Media,300.0,Buena para riego,198.0,Excelente para riego,Potable - Dulce,0.2,Baja,82.0,Potable - Moderadamente suave,1.1,Potable - Excelente,0.02,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0035,Potable - Excelente,0.0772,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.010644801483362762,False,False,True,0
DLEST6147,SITIO No. 11 NORIA IMSS,LERMA SANTIAGO PACIFICO,MEXICO,ZINACANTEPEC,VALLE DE TOLUCA,NORIA,-99.733256,19.290975,2020,188.14,Alta,481.0,Buena para riego,420.0,Excelente para riego,Potable - Dulce,1.4547,Potable - Optima,355.25,Potable - Dura,210.0,Aceptable,3.9254,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.00212,Potable - Excelente,0.2347,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.03883037968743492,False,False,True,0
DLEST6480,POZO TIC TI,LERMA SANTIAGO PACIFICO,MEXICO,ATLACOMULCO,IXTLAHUACA-ATLACOMULCO,POZO,-99.89711,19.80764,2020,111.74,Media,254.0,Buena para riego,220.0,Excelente para riego,Potable - Dulce,0.8101,Potable - Optima,268.41,Potable - Dura,40.0,Buena calidad,0.2653,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.0888,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.026298340761719965,False,False,True,0
DLEST6481,POZO 5. LAS FUENTES,LERMA SANTIAGO PACIFICO,MEXICO,ATLACOMULCO,IXTLAHUACA-ATLACOMULCO,POZO,-99.88533,19.80016,2020,198.64,Alta,231.0,Excelente para riego,312.0,Excelente para riego,Potable - Dulce,0.7575,Potable - Optima,398.67,Potable - Dura,1.1,Potable - Excelente,0.0417,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.09158,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.03771221731726928,False,False,True,0
DLEST860,POZO DE INYECCION MACROPLANTA TOLUCA NORTE,LERMA SANTIAGO PACIFICO,MEXICO,TOLUCA,VALLE DE TOLUCA,POZO,-99.57123,19.37737,2020,126.06,Media,308.0,Buena para riego,152.0,Excelente para riego,Potable - Dulce,0.2,Baja,226.96,Potable - Dura,40.0,Buena calidad,0.0368,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.40793,Sin efectos en la salud - Puede dar color al agua,Amarillo,"FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,0.02334908914585247,True,False,False,2
DLEST881,POZO TECOAC ATLACOMULCO,LERMA SANTIAGO PACIFICO,MEXICO,ATLACOMULCO,IXTLAHUACA-ATLACOMULCO,POZO,-99.8446,19.77544,2020,257.85,Alta,580.0,Buena para riego,428.0,Excelente para riego,Potable - Dulce,0.8621,Potable - Optima,380.9,Potable - Dura,1.1,Potable - Excelente,0.0789,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.08325,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.04289959001287472,False,False,True,0
DLEST916,POZO CERVECERIA CUAUHTEMOC MOCTEZUMA S.A. DE C.V,LERMA SANTIAGO PACIFICO,MEXICO,METEPEC,VALLE DE TOLUCA,POZO,-99.5944,19.28808,2020,93.59,Media,205.0,Excelente para riego,208.0,Excelente para riego,Potable - Dulce,0.5387,Media,213.15,Potable - Dura,1.1,Potable - Excelente,3.6081,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.14458,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.020508760295432322,False,False,True,0
DLEST917,POZO NUM. 37 OPERADO POR APAS METEPEC,LERMA SANTIAGO PACIFICO,MEXICO,METEPEC,VALLE DE TOLUCA,POZO,-99.61376,19.24489,2020,149.94,Media,284.0,Buena para riego,176.0,Excelente para riego,Potable - Dulce,0.3568,Baja,126.31,Potable - Dura,40.0,Buena calidad,2.2109,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.0015,Potable - Excelente,0.0298,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.014164040073430298,False,False,True,0
DLEST918,POZO CUATRO SURCOS SANTA MARIA RAYON,LERMA SANTIAGO PACIFICO,MEXICO,RAYON,VALLE DE TOLUCA,POZO,-99.58713,19.15112,2020,70.67,Baja,217.0,Excelente para riego,184.0,Excelente para riego,Potable - Dulce,0.4307,Media,96.71,Potable - Moderadamente suave,40.0,Buena calidad,1.3703,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.00193,Potable - Excelente,0.13149,Potable - Excelente,Verde,Sin Contaminantes,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.010388162318839217,False,False,True,0
DLEST926,POZO AHUATENCO,LERMA SANTIAGO PACIFICO,MEXICO,TIANGUISTENCO,VALLE DE TOLUCA,POZO,-99.45879,19.13199,2020,71.94,Baja,815.0,Permisible para riego,167.4,Excelente para riego,Potable - Dulce,0.266,Baja,45.517,Potable - Suave,1.1,Potable - Excelente,1.248202,Potable - Excelente,0.01,Potable - Excelente,0.003,Potable - Excelente,0.005,Potable - Excelente,0.0005,Potable - Excelente,0.005,Potable - Excelente,0.005,Potable - Excelente,0.025,Potable - Excelente,Verde,Sin Contaminantes,SI,ND,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,0.01657846594871366,False,False,True,0
